fund_type,FundCode,ShareClassName,ClassIdentifier,FundCurrency,ShareClassCurrency,RFSSGP,Objective,Fund_Name,domicile,legal_structure,launch_date,Umbrella Name,ucits_ongoing_charge,ucits_ongoing_charge_as_at_date,prips_on_going_charges,prips_charges_as_at_date,"SELLING_FOR_COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHUGSE,Janus Henderson Global Sustainable Equity Portfolio – Service Shares,US4710213111,USD,USD,N,"""""",Janus Henderson Global Sustainable Equity Portfolio,US,-,2022-01-26T00:00:00.000Z,JAS,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHUGSE,Janus Henderson Global Sustainable Equity Portfolio – Institutional Shares,US4710213293,USD,USD,N,"""""",Janus Henderson Global Sustainable Equity Portfolio,US,-,2022-01-26T00:00:00.000Z,JAS,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHUSSE,Janus Henderson US Sustainable Equity I Acc,GB00BPH3DD08,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in US companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson US Sustainable Equity Fund,GB,OEIC,2022-09-20T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.8500000000,2023-09-30,0.8600000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHUSSE,Janus Henderson US Sustainable Equity G Acc,GB00BPH3DF22,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in US companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson US Sustainable Equity Fund,GB,OEIC,2022-09-20T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.6200000000,2023-09-30,0.6300000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHUSSE,Janus Henderson US Sustainable Equity S Acc,GB00BPH3DG39,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in US companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson US Sustainable Equity Fund,GB,OEIC,2022-09-20T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.4700000000,2023-09-30,0.4800000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JMBS10,Janus Henderson MBS ETF,US47103U8523,USD,USD,N,"""""",Janus Henderson MBS ETF,US,-,2018-09-12T00:00:00.000Z,ETF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JRE100,Janus Henderson U.S. Real Estate ETF,US47103U8291,USD,USD,N,"""""",Janus Henderson U.S. Real Estate ETF,US,-,2021-06-22T00:00:00.000Z,ETF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JSCB10,Janus Henderson Corporate Bond ETF,US47103U7798,USD,USD,N,"""""",Janus Henderson Corporate Bond ETF,US,-,2021-09-08T00:00:00.000Z,ETF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JUKGHY,Janus Henderson Global High Yield Bond Fund Z Inc,GB00BKSB1F65,GBP,GBP,N,"The Fund aims to provide an income with the potential for capital growth over the long term. Performance target: To outperform the ICE BofA Global High Yield Constrained Index Hedged to GBP by 1.75% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global High Yield Bond Fund,GB,OEIC,2024-04-30T00:00:00.000Z,Janus Henderson Global Funds,0.0900000000,2022-10-31,0.0900000000,2021-10-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JUKGHY,Janus Henderson Global High Yield Bond Fund I Acc,GB00BKSB1H89,GBP,GBP,N,"The Fund aims to provide an income with the potential for capital growth over the long term. Performance target: To outperform the ICE BofA Global High Yield Constrained Index Hedged to GBP by 1.75% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global High Yield Bond Fund,GB,OEIC,2020-12-01T00:00:00.000Z,Janus Henderson Global Funds,0.7400000000,2023-10-31,0.7500000000,2022-10-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JUKGHY,Janus Henderson Global High Yield Bond Fund I Inc,GB00BKSB1J04,GBP,GBP,N,"The Fund aims to provide an income with the potential for capital growth over the long term. Performance target: To outperform the ICE BofA Global High Yield Constrained Index Hedged to GBP by 1.75% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global High Yield Bond Fund,GB,OEIC,2020-12-01T00:00:00.000Z,Janus Henderson Global Funds,0.7400000000,2023-10-31,0.7500000000,2022-10-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JUKGHY,Janus Henderson Global High Yield Bond G Acc,GB00BKSB1K19,GBP,GBP,N,"The Fund aims to provide an income with the potential for capital growth over the long term. Performance target: To outperform the ICE BofA Global High Yield Constrained Index Hedged to GBP by 1.75% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global High Yield Bond Fund,GB,OEIC,2020-12-01T00:00:00.000Z,Janus Henderson Global Funds,0.4800000000,2023-10-31,0.4900000000,2022-10-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JUKGHY,Janus Henderson Global High Yield Bond Fund G Inc,GB00BKSB1L26,GBP,GBP,N,"The Fund aims to provide an income with the potential for capital growth over the long term. Performance target: To outperform the ICE BofA Global High Yield Constrained Index Hedged to GBP by 1.75% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global High Yield Bond Fund,GB,OEIC,2020-12-01T00:00:00.000Z,Janus Henderson Global Funds,0.4800000000,2023-10-31,0.4900000000,2022-10-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JUKGHY,Janus Henderson Global High Yield Bond Fund Z Acc,GB00BKSB1M33,GBP,GBP,N,"The Fund aims to provide an income with the potential for capital growth over the long term. Performance target: To outperform the ICE BofA Global High Yield Constrained Index Hedged to GBP by 1.75% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global High Yield Bond Fund,GB,OEIC,2024-04-30T00:00:00.000Z,Janus Henderson Global Funds,0.0900000000,2022-10-31,0.0900000000,2021-10-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JUSE10,Janus Henderson U.S. Sustainable Equity ETF,US47103U8119,USD,USD,N,"""""",Janus Henderson U.S. Sustainable Equity ETF,US,-,2021-09-08T00:00:00.000Z,ETF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
INVESTMENT TRUST,LOWIUE,Lowland Investment Company plc,GB00BNXGHS27,GBP,GBP,N,"The Company aims to give shareholders a higher than average return with growth of both capital and income over the medium to long-term, by investing in a broad spread of predominantly UK companies. The Company measures its performance against the FTSE All-Share Index Total Return.",Lowland Investment Company plc,GB,Investment Trust,1963-01-01T00:00:00.000Z,Lowland Investment Company plc,0.6000000000,2021-09-30,0.0102000000,2021-09-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,LUTR,Janus Henderson Lutra Fund Class B EUR,DMMY00000194,EUR,EUR,N,"""""",Janus Henderson Lutra Fund,KY,Hedge Fund,2016-09-28T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,LUTR,Janus Henderson Lutra Fund Class A EUR,DU0US0006409,EUR,EUR,N,"""""",Janus Henderson Lutra Fund,KY,Hedge Fund,2017-09-05T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,MACQSL,Janus Henderson Multi-Asset Credit Fund I Acc GBP Hedged,GB00B7VD8806,EUR,GBP,N,"""""",Janus Henderson Multi-Asset Credit Fund,GB,Unit Trust,2012-06-29T12:00:00.000Z,Janus Henderson Managed Funds,0.8100000000,2024-01-31,0.8300000000,2023-01-31,"BE,NL,GB,IE,LU,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,MACQSL,Janus Henderson Multi-Asset Credit Fund Z Acc GBP hedged,GB00B7VD9X27,EUR,GBP,N,"""""",Janus Henderson Multi-Asset Credit Fund,GB,Unit Trust,2015-05-29T00:00:00.000Z,Janus Henderson Managed Funds,0.0200000000,2024-01-31,0.0400000000,2023-01-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,MACQSL,Janus Henderson Multi-Asset Credit Fund I Inc GBP Hedged,GB00B7VD9Z41,EUR,GBP,N,"""""",Janus Henderson Multi-Asset Credit Fund,GB,Unit Trust,2012-07-18T12:00:00.000Z,Janus Henderson Managed Funds,0.8100000000,2024-01-31,0.8300000000,2023-01-31,"BE,NL,GB,IE,LU,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,MACQSL,Janus Henderson Multi-Asset Credit Fund I Acc EUR,GB00BQ681623,EUR,EUR,N,"""""",Janus Henderson Multi-Asset Credit Fund,GB,Unit Trust,2024-05-31T00:00:00.000Z,Janus Henderson Managed Funds,"""""","""""","""""","""""","BE,NL,GB,IE,LU,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,MACQSL,Janus Henderson Multi-Asset Credit Fund L Acc GBP Hedged,GB00BYX7N285,EUR,GBP,N,"""""",Janus Henderson Multi-Asset Credit Fund,GB,Unit Trust,2016-12-30T00:00:00.000Z,Janus Henderson Managed Funds,0.8100000000,2024-01-31,0.8300000000,2023-01-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund A Inc,GB0005027221,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,1991-07-31T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,1.7300000000,2023-09-30,1.7300000000,2023-03-31,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund I Inc,GB0005030043,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,1991-07-31T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.8500000000,2023-09-30,0.8500000000,2023-03-31,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund Z Acc,GB0034219328,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,2004-02-23T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.0700000000,2023-09-30,0.0700000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund I Acc EUR Hedged,GB00B5VYGQ34,GBP,EUR,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,2010-05-07T12:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.8200000000,2023-09-30,0.8200000000,2023-03-31,"CL,GB,CH,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund I Acc,GB00B71DPP64,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,2012-07-19T12:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.8500000000,2023-09-30,0.8500000000,2023-03-31,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund A Acc EUR,GB00B7KYJH09,GBP,EUR,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,2012-07-19T12:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,1.7300000000,2023-09-30,1.7300000000,2023-03-31,"CL,GB,CH,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund G Inc,GB00BF8DGS54,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,2018-02-16T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.7400000000,2023-09-30,0.7400000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund A Acc EUR Hedged,GB00BGQVHT66,GBP,EUR,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,2018-10-25T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,1.7300000000,2023-09-30,1.7300000000,2023-03-31,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund E Inc,GB00BJ0LFS89,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,2019-07-08T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,1.2300000000,2023-09-30,1.2300000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCGK,Janus Henderson Global Sustainable Equity Fund G Acc,GB00BMX58X45,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in companies whose products and services are considered by the Investment Manager as contributing to positive environmental or social change.,Janus Henderson Global Sustainable Equity Fund,GB,OEIC,2022-02-21T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.7400000000,2023-09-30,0.7400000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCIK,Janus Henderson UK Responsible Income Fund A Inc,GB0005027338,GBP,GBP,N,The Fund aims to provide an income with the potential for capital growth over the long term (5 years or more).,Janus Henderson UK Responsible Income Fund,GB,OEIC,1995-05-15T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,1.7300000000,2023-09-30,1.7300000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCIK,Janus Henderson UK Responsible Income Fund I Inc,GB0005030373,GBP,GBP,N,The Fund aims to provide an income with the potential for capital growth over the long term (5 years or more).,Janus Henderson UK Responsible Income Fund,GB,OEIC,1995-06-30T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.8500000000,2023-09-30,0.8500000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCIK,Janus Henderson UK Responsible Income Fund Z Acc,GB0034219658,GBP,GBP,N,The Fund aims to provide an income with the potential for capital growth over the long term (5 years or more).,Janus Henderson UK Responsible Income Fund,GB,OEIC,2004-02-23T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.0700000000,2023-09-30,0.0700000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCIK,Janus Henderson UK Responsible Income Fund E Inc,GB00BJ0LGX08,GBP,GBP,N,The Fund aims to provide an income with the potential for capital growth over the long term (5 years or more).,Janus Henderson UK Responsible Income Fund,GB,OEIC,2019-07-08T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,1.2300000000,2023-09-30,1.2300000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCIK,Janus Henderson UK Responsible Income Fund I Acc,GB00BLH39230,GBP,GBP,N,The Fund aims to provide an income with the potential for capital growth over the long term (5 years or more).,Janus Henderson UK Responsible Income Fund,GB,OEIC,2021-04-12T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.8500000000,2023-09-30,0.8500000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCIK,Janus Henderson UK Responsible Income Fund G Acc,GB00BMX58Y51,GBP,GBP,N,The Fund aims to provide an income with the potential for capital growth over the long term (5 years or more).,Janus Henderson UK Responsible Income Fund,GB,OEIC,2022-02-21T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.7500000000,2023-09-30,0.7500000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOCIK,Janus Henderson UK Responsible Income Fund G Inc,GB00BMX58Z68,GBP,GBP,N,The Fund aims to provide an income with the potential for capital growth over the long term (5 years or more).,Janus Henderson UK Responsible Income Fund,GB,OEIC,2022-02-21T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.7500000000,2023-09-30,0.7500000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOT,Janus Henderson Global Responsible Managed Fund A Acc,GB0031833402,GBP,GBP,Y,The Fund aims to provide capital growth over the long term (5 years or more).,Janus Henderson Global Responsible Managed Fund,GB,OEIC,2002-07-29T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,1.7300000000,2023-09-30,1.7300000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOT,Janus Henderson Global Responsible Managed Fund Z Acc,GB0034219989,GBP,GBP,Y,The Fund aims to provide capital growth over the long term (5 years or more).,Janus Henderson Global Responsible Managed Fund,GB,OEIC,2004-02-23T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.0700000000,2023-09-30,0.0700000000,2022-04-01,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,NPOT,Janus Henderson Global Responsible Managed Fund I Acc,GB00B4LMJ388,GBP,GBP,Y,The Fund aims to provide capital growth over the long term (5 years or more).,Janus Henderson Global Responsible Managed Fund,GB,OEIC,2000-10-24T12:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.8500000000,2023-09-30,0.8500000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
